Time,PPG (Pulse)
233.37888958333332,0.1781005859375
233.38388966666665,0.1922607421875
233.38888974999998,0.20489501953125
233.3938898333333,0.2159423828125
233.39888991666666,0.2255859375
233.40389,0.23382568359375
233.40889008333332,0.24090576171875
233.41389016666665,0.24713134765625
233.41889024999998,0.25225830078125
233.4238903333333,0.25634765625
233.42889041666666,0.25958251953125
233.4338905,0.26177978515625
233.43889058333332,0.26312255859375
233.44389066666665,0.263427734375
233.44889074999998,0.2626953125
233.4538908333333,0.26104736328125
233.45889091666666,0.25860595703125
233.463891,0.2554931640625
233.46889108333332,0.25164794921875
233.47389116666665,0.246826171875
233.47889124999998,0.2413330078125
233.4838913333333,0.2354736328125
233.48889141666666,0.229248046875
233.4938915,0.2227783203125
233.49889158333332,0.21612548828125
233.50389166666665,0.20928955078125
233.50889174999998,0.2025146484375
233.5138918333333,0.1959228515625
233.51889191666666,0.189208984375
233.523892,0.18218994140625
233.52889208333332,0.17486572265625
233.53389216666665,0.16729736328125
233.53889224999998,0.15966796875
233.5438923333333,0.1524658203125
233.54889241666666,0.1455078125
233.5538925,0.138916015625
233.55889258333332,0.13250732421875
233.56389266666665,0.12652587890625
233.56889274999997,0.1204833984375
233.5738928333333,0.11444091796875
233.57889291666666,0.1083984375
233.583893,0.102783203125
233.58889308333332,0.09796142578125
233.59389316666665,0.09393310546875
233.59889324999997,0.09051513671875
233.6038933333333,0.08746337890625
233.60889341666666,0.08477783203125
233.6138935,0.0823974609375
233.61889358333332,0.080322265625
233.62389366666665,0.07818603515625
233.62889374999997,0.0758056640625
233.6338938333333,0.0733642578125
233.63889391666666,0.07110595703125
233.643894,0.06927490234375
233.64889408333332,0.06756591796875
233.65389416666665,0.06585693359375
233.65889424999997,0.06402587890625
233.6638943333333,0.06182861328125
233.66889441666666,0.0596923828125
233.6738945,0.05743408203125
233.67889458333332,0.054931640625
233.68389466666665,0.052001953125
233.68889474999997,0.04864501953125
233.6938948333333,0.045166015625
233.69889491666666,0.04180908203125
233.703895,0.03857421875
233.70889508333332,0.03546142578125
233.71389516666665,0.0322265625
233.71889524999997,0.02886962890625
233.7238953333333,0.02545166015625
233.72889541666666,0.0216064453125
233.7338955,0.01715087890625
233.73889558333332,0.0120849609375
233.74389566666665,0.0067138671875
233.74889574999997,0.0010986328125
233.7538958333333,-0.0048828125
233.75889591666666,-0.0113525390625
233.763896,-0.01837158203125
233.76889608333332,-0.02587890625
233.77389616666665,-0.03375244140625
233.77889624999997,-0.0418701171875
233.7838963333333,-0.05023193359375
233.78889641666666,-0.0589599609375
233.7938965,-0.06793212890625
233.79889658333332,-0.076904296875
233.80389666666665,-0.08575439453125
233.80889674999997,-0.09429931640625
233.8138968333333,-0.10247802734375
233.81889691666666,-0.1104736328125
233.823897,-0.11865234375
233.82889708333332,-0.1270751953125
233.83389716666665,-0.13580322265625
233.83889724999997,-0.14483642578125
233.8438973333333,-0.15380859375
233.84889741666666,-0.1627197265625
233.8538975,-0.1715087890625
233.85889758333332,-0.18011474609375
233.86389766666665,-0.18841552734375
233.86889774999997,-0.196044921875
233.8738978333333,-0.2021484375
233.87889791666666,-0.205810546875
233.883898,-0.20660400390625
233.88889808333332,-0.20452880859375
233.89389816666665,-0.19940185546875
233.89889824999997,-0.191162109375
233.9038983333333,-0.179443359375
233.90889841666666,-0.163818359375
233.9138985,-0.1446533203125
233.91889858333332,-0.12249755859375
233.92389866666664,-0.0980224609375
233.92889874999997,-0.0718994140625
233.9338988333333,-0.04461669921875
233.93889891666666,-0.01641845703125
233.943899,0.0120849609375
233.94889908333332,0.0406494140625
233.95389916666664,0.0689697265625
233.95889924999997,0.09649658203125
233.9638993333333,0.123046875
233.96889941666666,0.1488037109375
233.9738995,0.1737060546875
233.97889958333332,0.19757080078125
233.98389966666664,0.2205810546875
233.98889974999997,0.2423095703125
233.9938998333333,0.26220703125
233.99889991666666,0.2801513671875
234.0039,0.296142578125
234.00890008333332,0.31036376953125
234.01390016666664,0.322998046875
234.01890024999997,0.33416748046875
234.0239003333333,0.34381103515625
234.02890041666666,0.35211181640625
234.0339005,0.359130859375
234.03890058333332,0.3646240234375
234.04390066666664,0.36859130859375
234.04890074999997,0.37115478515625
234.0539008333333,0.3731689453125
234.05890091666666,0.37591552734375
234.063901,0.379638671875
234.06890108333332,0.3836669921875
234.07390116666664,0.38677978515625
234.07890124999997,0.38800048828125
