Time (s),Heart_Rate (BPM),Raw_Signal,Filtered_Signal
53.18417497874721,81.46784960377681,0.713348388671875,0.8041706167206091
53.84304502013423,81.46784960377681,0.713348388671875,0.8041706167206091
54.50191506152126,87.40622531604015,0.85302734375,0.7936798672567119
55.16078510290828,87.40622531604015,0.85302734375,0.7936798672567119
55.81965514429531,81.5523454482511,0.667724609375,0.8129961422123193
56.47852518568233,81.5523454482511,0.667724609375,0.8129961422123193
57.13739522706935,81.5523454482511,0.667724609375,0.8129961422123193
57.79626526845638,81.5523454482511,0.667724609375,0.8129961422123193
58.4551353098434,81.33847631993542,0.8955891927083334,0.8695559150131332
59.11400535123043,81.33847631993542,0.8955891927083334,0.8695559150131332
59.77287539261745,81.33847631993542,0.8955891927083334,0.8695559150131332
60.43174543400448,82.63777454018329,0.92791748046875,0.8950584336728333
61.0906154753915,82.63777454018329,0.92791748046875,0.8950584336728333
61.74948551677852,82.63777454018329,0.92791748046875,0.8950584336728333
62.40835555816555,89.33621000763037,0.7900390625,0.8592894055495829
63.06722559955257,89.33621000763037,0.7900390625,0.8592894055495829
63.726095640939604,90.9316960156314,0.4026692708333333,0.5428555685490025
64.38496568232662,90.9316960156314,0.4026692708333333,0.5428555685490025
65.04383572371366,90.9316960156314,0.4026692708333333,0.5428555685490025
65.70270576510067,90.9316960156314,0.4026692708333333,0.5428555685490025
66.36157580648769,85.94814064761992,0.7045491536458334,0.581433403384089
67.02044584787473,85.94814064761992,0.7045491536458334,0.581433403384089
67.67931588926174,85.94814064761992,0.7045491536458334,0.581433403384089
68.33818593064878,88.72372641434198,0.82330322265625,0.778564174332853
68.9970559720358,88.72372641434198,0.82330322265625,0.778564174332853
69.65592601342281,88.72372641434198,0.82330322265625,0.778564174332853
70.31479605480985,85.97740302211912,0.7638753255208334,0.8557809548844778
70.97366609619687,85.97740302211912,0.7638753255208334,0.8557809548844778
71.6325361375839,85.97740302211912,0.7638753255208334,0.8557809548844778
72.29140617897092,93.03280059836122,0.99627685546875,0.9351770519426928
72.95027622035795,93.03280059836122,0.99627685546875,0.9351770519426928
73.60914626174497,93.03280059836122,0.99627685546875,0.9351770519426928
74.26801630313199,87.19769996235232,0.9964599609375,1.0884894270022976
74.92688634451902,87.19769996235232,0.9964599609375,1.0884894270022976
75.58575638590604,87.19769996235232,0.9964599609375,1.0884894270022976
76.24462642729307,90.45189871123488,1.0561726888020833,1.0655999066267514
76.90349646868009,90.45189871123488,1.0561726888020833,1.0655999066267514
77.56236651006712,90.45189871123488,1.0561726888020833,1.0655999066267514
78.22123655145414,87.21538705535045,1.0715738932291667,1.1507192193570357
78.88010659284116,87.21538705535045,1.0715738932291667,1.1507192193570357
79.53897663422819,87.21538705535045,1.0715738932291667,1.1507192193570357
80.19784667561521,85.94465427036005,1.08441162109375,1.0938472816646012
80.85671671700224,85.94465427036005,1.08441162109375,1.0938472816646012
81.51558675838926,85.94465427036005,1.08441162109375,1.0938472816646012
82.1744567997763,90.05407759731861,0.9925944010416666,1.0000487233782338
82.83332684116331,90.05407759731861,0.9925944010416666,1.0000487233782338
83.49219688255033,90.05407759731861,0.9925944010416666,1.0000487233782338
84.15106692393736,92.8131871496562,0.87945556640625,0.9635630173772188
84.80993696532438,92.8131871496562,0.87945556640625,0.9635630173772188
85.46880700671142,92.8131871496562,0.87945556640625,0.9635630173772188
86.12767704809843,92.8131871496562,0.87945556640625,0.9635630173772188
86.78654708948547,89.57425257634033,0.6150716145833334,0.7088783374329273
87.44541713087249,89.57425257634033,0.6150716145833334,0.7088783374329273
88.1042871722595,89.57425257634033,0.6150716145833334,0.7088783374329273
88.76315721364654,84.91660519704787,0.9395548502604166,0.8353899101959305
89.42202725503356,84.91660519704787,0.9395548502604166,0.8353899101959305
90.08089729642059,89.77518425416751,0.93316650390625,0.9214258544020067
90.7397673378076,89.77518425416751,0.93316650390625,0.9214258544020067
91.39863737919464,89.77518425416751,0.93316650390625,0.9214258544020067
92.05750742058166,89.77518425416751,0.93316650390625,0.9214258544020067
92.71637746196868,90.48661972594223,0.9014892578125,0.9623036191666526
93.37524750335571,90.48661972594223,0.9014892578125,0.9623036191666526
94.03411754474273,90.48661972594223,0.9014892578125,0.9623036191666526
94.69298758612976,87.60222830172802,1.08929443359375,1.115349266819307
95.35185762751678,87.60222830172802,1.08929443359375,1.115349266819307
96.01072766890381,87.60222830172802,1.08929443359375,1.115349266819307
96.66959771029083,88.69882394155711,0.99810791015625,1.06876156366796
97.32846775167785,88.69882394155711,0.99810791015625,1.06876156366796
97.98733779306488,88.69882394155711,0.99810791015625,1.06876156366796
98.6462078344519,86.56840972047083,0.9970703125,1.0539877003213187
99.30507787583893,86.56840972047083,0.9970703125,1.0539877003213187
99.96394791722595,86.56840972047083,0.9970703125,1.0539877003213187
100.62281795861298,90.00302278996385,1.17974853515625,1.0944821446633746
101.281688,90.00302278996385,1.17974853515625,1.0944821446633746
